id;id_ccaa;destino;metrica;anio;trimestre;fecha;valor
1790;9;Cataluña;Duración media de los viajes;2019;1;2019-01-01;2.28
1791;9;Cataluña;Duración media de los viajes;2018;4;2018-10-01;2.41
1792;9;Cataluña;Duración media de los viajes;2018;3;2018-07-01;4.64
1793;9;Cataluña;Duración media de los viajes;2018;2;2018-04-01;2.54
1794;9;Cataluña;Duración media de los viajes;2018;1;2018-01-01;2.55
1795;9;Cataluña;Duración media de los viajes;2017;4;2017-10-01;2.47
1796;9;Cataluña;Duración media de los viajes;2017;3;2017-07-01;4.77
1797;9;Cataluña;Duración media de los viajes;2017;2;2017-04-01;2.61
1798;9;Cataluña;Duración media de los viajes;2017;1;2017-01-01;2.21
1799;9;Cataluña;Duración media de los viajes;2016;4;2016-10-01;2.49
1800;9;Cataluña;Duración media de los viajes;2016;3;2016-07-01;5.20
1801;9;Cataluña;Duración media de los viajes;2016;2;2016-04-01;2.51
1802;9;Cataluña;Duración media de los viajes;2016;1;2016-01-01;2.64
1803;9;Cataluña;Duración media de los viajes;2015;4;2015-10-01;2.38
1804;9;Cataluña;Duración media de los viajes;2015;3;2015-07-01;5.10
1805;9;Cataluña;Duración media de los viajes;2015;2;2015-04-01;2.58
1806;9;Cataluña;Duración media de los viajes;2015;1;2015-01-01;2.32
1807;9;Cataluña;Pernoctaciones;2025;3;2025-07-01;34316105.00
1808;9;Cataluña;Pernoctaciones;2025;2;2025-04-01;19625242.00
1809;9;Cataluña;Pernoctaciones;2025;1;2025-01-01;11472308.00
1810;9;Cataluña;Pernoctaciones;2024;4;2024-10-01;12508799.00
1811;9;Cataluña;Pernoctaciones;2024;3;2024-07-01;34963602.00
1812;9;Cataluña;Pernoctaciones;2024;2;2024-04-01;16460185.00
1813;9;Cataluña;Pernoctaciones;2024;1;2024-01-01;12808870.00
1814;9;Cataluña;Pernoctaciones;2023;4;2023-10-01;12565043.00
1815;9;Cataluña;Pernoctaciones;2023;3;2023-07-01;38653172.00
1816;9;Cataluña;Pernoctaciones;2023;2;2023-04-01;16682616.00
1817;9;Cataluña;Pernoctaciones;2023;1;2023-01-01;11182862.00
1818;9;Cataluña;Pernoctaciones;2022;4;2022-10-01;13138895.00
1819;9;Cataluña;Pernoctaciones;2022;3;2022-07-01;37533014.00
1820;9;Cataluña;Pernoctaciones;2022;2;2022-04-01;19710330.00
1821;9;Cataluña;Pernoctaciones;2022;1;2022-01-01;11878022.00
1822;9;Cataluña;Pernoctaciones;2021;4;2021-10-01;12151229.00
1823;9;Cataluña;Pernoctaciones;2021;3;2021-07-01;41196181.00
1824;9;Cataluña;Pernoctaciones;2021;2;2021-04-01;14602468.00
1825;9;Cataluña;Pernoctaciones;2021;1;2021-01-01;5876982.00
1826;9;Cataluña;Pernoctaciones;2020;4;2020-10-01;7009959.00
1827;9;Cataluña;Pernoctaciones;2020;3;2020-07-01;33410212.00
1828;9;Cataluña;Pernoctaciones;2020;2;2020-04-01;3799746.00
1829;9;Cataluña;Pernoctaciones;2020;1;2020-01-01;8823851.00
1830;9;Cataluña;Pernoctaciones;2019;4;2019-10-01;12671621.00
1831;9;Cataluña;Pernoctaciones;2019;3;2019-07-01;34806084.00
1832;9;Cataluña;Pernoctaciones;2019;2;2019-04-01;18816987.00
1833;9;Cataluña;Pernoctaciones;2019;1;2019-01-01;12519475.00
1834;9;Cataluña;Pernoctaciones;2018;4;2018-10-01;10903461.00
1835;9;Cataluña;Pernoctaciones;2018;3;2018-07-01;38369789.00
1836;9;Cataluña;Pernoctaciones;2018;2;2018-04-01;18512316.00
1837;9;Cataluña;Pernoctaciones;2018;1;2018-01-01;12952891.00
1838;9;Cataluña;Pernoctaciones;2017;4;2017-10-01;11661078.00
1839;9;Cataluña;Pernoctaciones;2017;3;2017-07-01;38440625.00
1840;9;Cataluña;Pernoctaciones;2017;2;2017-04-01;19370827.00
1841;9;Cataluña;Pernoctaciones;2017;1;2017-01-01;11079530.00
1842;9;Cataluña;Pernoctaciones;2016;4;2016-10-01;10881472.00
1843;9;Cataluña;Pernoctaciones;2016;3;2016-07-01;36144710.00
1844;9;Cataluña;Pernoctaciones;2016;2;2016-04-01;14367610.00
1845;9;Cataluña;Pernoctaciones;2016;1;2016-01-01;14134493.00
1846;9;Cataluña;Pernoctaciones;2015;4;2015-10-01;10626687.00
1847;9;Cataluña;Pernoctaciones;2015;3;2015-07-01;37165420.00
1848;9;Cataluña;Pernoctaciones;2015;2;2015-04-01;14996255.00
1849;9;Cataluña;Pernoctaciones;2015;1;2015-01-01;9476272.00
1850;9;Cataluña;Gasto total;2025;3;2025-07-01;2019529.97
1851;9;Cataluña;Gasto total;2025;2;2025-04-01;1439216.96
1852;9;Cataluña;Gasto total;2025;1;2025-01-01;907329.30
1853;9;Cataluña;Gasto total;2024;4;2024-10-01;989358.50
1854;9;Cataluña;Gasto total;2024;3;2024-07-01;1923595.76
1855;9;Cataluña;Gasto total;2024;2;2024-04-01;1281663.10
1856;9;Cataluña;Gasto total;2024;1;2024-01-01;927748.07
1857;9;Cataluña;Gasto total;2023;4;2023-10-01;951193.52
1858;9;Cataluña;Gasto total;2023;3;2023-07-01;2175333.13
1859;9;Cataluña;Gasto total;2023;2;2023-04-01;1290507.97
1860;9;Cataluña;Gasto total;2023;1;2023-01-01;802043.17
1861;9;Cataluña;Gasto total;2022;4;2022-10-01;928857.67
1862;9;Cataluña;Gasto total;2022;3;2022-07-01;1984700.76
1863;9;Cataluña;Gasto total;2022;2;2022-04-01;1379717.36
1864;9;Cataluña;Gasto total;2022;1;2022-01-01;770203.66
1865;9;Cataluña;Gasto total;2021;4;2021-10-01;760386.92
1866;9;Cataluña;Gasto total;2021;3;2021-07-01;1845961.28
1867;9;Cataluña;Gasto total;2021;2;2021-04-01;774275.31
1868;9;Cataluña;Gasto total;2021;1;2021-01-01;278412.06
1869;9;Cataluña;Gasto total;2020;4;2020-10-01;322427.08
1870;9;Cataluña;Gasto total;2020;3;2020-07-01;1276532.76
1871;9;Cataluña;Gasto total;2020;2;2020-04-01;159561.11
1872;9;Cataluña;Gasto total;2020;1;2020-01-01;515475.67
1873;9;Cataluña;Gasto total;2019;4;2019-10-01;894660.51
1874;9;Cataluña;Gasto total;2019;3;2019-07-01;1524417.42
1875;9;Cataluña;Gasto total;2019;2;2019-04-01;1098313.05
1876;9;Cataluña;Gasto total;2019;1;2019-01-01;744775.09
1877;9;Cataluña;Gasto total;2018;4;2018-10-01;685543.89
1878;9;Cataluña;Gasto total;2018;3;2018-07-01;1581839.47
1879;9;Cataluña;Gasto total;2018;2;2018-04-01;1047022.77
1880;9;Cataluña;Gasto total;2018;1;2018-01-01;700912.39
1881;9;Cataluña;Gasto total;2017;4;2017-10-01;727863.66
1882;9;Cataluña;Gasto total;2017;3;2017-07-01;1548649.08
1883;9;Cataluña;Gasto total;2017;2;2017-04-01;1064232.62
1884;9;Cataluña;Gasto total;2017;1;2017-01-01;659276.06
1885;9;Cataluña;Gasto total;2016;4;2016-10-01;695048.93
1886;9;Cataluña;Gasto total;2016;3;2016-07-01;1443821.49
1887;9;Cataluña;Gasto total;2016;2;2016-04-01;847670.78
1888;9;Cataluña;Gasto total;2016;1;2016-01-01;722334.90
1889;9;Cataluña;Gasto total;2015;4;2015-10-01;605618.59
1890;9;Cataluña;Gasto total;2015;3;2015-07-01;1426797.98
1891;9;Cataluña;Gasto total;2015;2;2015-04-01;829704.78
1892;9;Cataluña;Gasto total;2015;1;2015-01-01;505630.28
1893;9;Cataluña;Gasto medio por persona;2025;3;2025-07-01;282.08
1894;9;Cataluña;Gasto medio por persona;2025;2;2025-04-01;210.66
1895;9;Cataluña;Gasto medio por persona;2025;1;2025-01-01;205.80
1896;9;Cataluña;Gasto medio por persona;2024;4;2024-10-01;216.73
1897;9;Cataluña;Gasto medio por persona;2024;3;2024-07-01;268.17
1898;9;Cataluña;Gasto medio por persona;2024;2;2024-04-01;200.07
1899;9;Cataluña;Gasto medio por persona;2024;1;2024-01-01;190.09
1900;9;Cataluña;Gasto medio por persona;2023;4;2023-10-01;186.42
1901;9;Cataluña;Gasto medio por persona;2023;3;2023-07-01;281.12
1902;9;Cataluña;Gasto medio por persona;2023;2;2023-04-01;201.73
1903;9;Cataluña;Gasto medio por persona;2023;1;2023-01-01;177.24
1904;9;Cataluña;Gasto medio por persona;2022;4;2022-10-01;191.07
1905;9;Cataluña;Gasto medio por persona;2022;3;2022-07-01;262.73
1906;9;Cataluña;Gasto medio por persona;2022;2;2022-04-01;193.81
1907;9;Cataluña;Gasto medio por persona;2022;1;2022-01-01;166.44
1908;9;Cataluña;Gasto medio por persona;2021;4;2021-10-01;166.88
1909;9;Cataluña;Gasto medio por persona;2021;3;2021-07-01;240.18
1910;9;Cataluña;Gasto medio por persona;2021;2;2021-04-01;130.03
1911;9;Cataluña;Gasto medio por persona;2021;1;2021-01-01;116.14
1912;9;Cataluña;Gasto medio por persona;2020;4;2020-10-01;138.61
1913;9;Cataluña;Gasto medio por persona;2020;3;2020-07-01;209.02
1914;9;Cataluña;Gasto medio por persona;2020;2;2020-04-01;126.55
1915;9;Cataluña;Gasto medio por persona;2020;1;2020-01-01;137.13
1916;9;Cataluña;Gasto medio por persona;2019;4;2019-10-01;165.97
1917;9;Cataluña;Gasto medio por persona;2019;3;2019-07-01;213.50
1918;9;Cataluña;Gasto medio por persona;2019;2;2019-04-01;151.49
1919;9;Cataluña;Gasto medio por persona;2019;1;2019-01-01;135.93
1920;9;Cataluña;Gasto medio por persona;2018;4;2018-10-01;151.51
1921;9;Cataluña;Gasto medio por persona;2018;3;2018-07-01;191.25
1922;9;Cataluña;Gasto medio por persona;2018;2;2018-04-01;143.71
1923;9;Cataluña;Gasto medio por persona;2018;1;2018-01-01;137.82
1924;9;Cataluña;Gasto medio por persona;2017;4;2017-10-01;154.00
1925;9;Cataluña;Gasto medio por persona;2017;3;2017-07-01;191.97
1926;9;Cataluña;Gasto medio por persona;2017;2;2017-04-01;143.55
1927;9;Cataluña;Gasto medio por persona;2017;1;2017-01-01;131.30
1928;9;Cataluña;Gasto medio por persona;2016;4;2016-10-01;159.24
1929;9;Cataluña;Gasto medio por persona;2016;3;2016-07-01;207.77
1930;9;Cataluña;Gasto medio por persona;2016;2;2016-04-01;148.36
1931;9;Cataluña;Gasto medio por persona;2016;1;2016-01-01;134.69
1932;9;Cataluña;Gasto medio por persona;2015;4;2015-10-01;135.74
1933;9;Cataluña;Gasto medio por persona;2015;3;2015-07-01;195.78
1934;9;Cataluña;Gasto medio por persona;2015;2;2015-04-01;142.97
1935;9;Cataluña;Gasto medio por persona;2015;1;2015-01-01;123.70
1936;10;Comunitat Valenciana;Viajes;2025;3;2025-07-01;6256822.00
1937;10;Comunitat Valenciana;Viajes;2025;2;2025-04-01;4776823.00
1938;10;Comunitat Valenciana;Viajes;2025;1;2025-01-01;3061776.00
1939;10;Comunitat Valenciana;Viajes;2024;4;2024-10-01;3078600.00
1940;10;Comunitat Valenciana;Viajes;2024;3;2024-07-01;6712987.00
1941;10;Comunitat Valenciana;Viajes;2024;2;2024-04-01;4709846.00
1942;10;Comunitat Valenciana;Viajes;2024;1;2024-01-01;3440816.00
1943;10;Comunitat Valenciana;Viajes;2023;4;2023-10-01;3381235.00
1944;10;Comunitat Valenciana;Viajes;2023;3;2023-07-01;6866111.00
1945;10;Comunitat Valenciana;Viajes;2023;2;2023-04-01;5005453.00
1946;10;Comunitat Valenciana;Viajes;2023;1;2023-01-01;3224934.00
1947;10;Comunitat Valenciana;Viajes;2022;4;2022-10-01;2863875.00
1948;10;Comunitat Valenciana;Viajes;2022;3;2022-07-01;6813039.00
1949;10;Comunitat Valenciana;Viajes;2022;2;2022-04-01;4920585.00
1950;10;Comunitat Valenciana;Viajes;2022;1;2022-01-01;3334511.00
1951;10;Comunitat Valenciana;Viajes;2021;4;2021-10-01;3462257.00
1952;10;Comunitat Valenciana;Viajes;2021;3;2021-07-01;7055689.00
1953;10;Comunitat Valenciana;Viajes;2021;2;2021-04-01;4264435.00
1954;10;Comunitat Valenciana;Viajes;2021;1;2021-01-01;1919652.00
1955;10;Comunitat Valenciana;Viajes;2020;4;2020-10-01;2489254.00
1956;10;Comunitat Valenciana;Viajes;2020;3;2020-07-01;5747469.00
1957;10;Comunitat Valenciana;Viajes;2020;2;2020-04-01;972053.00
1958;10;Comunitat Valenciana;Viajes;2020;1;2020-01-01;2397426.00
1959;10;Comunitat Valenciana;Viajes;2019;4;2019-10-01;3236651.00
1960;10;Comunitat Valenciana;Viajes;2019;3;2019-07-01;7514243.00
1961;10;Comunitat Valenciana;Viajes;2019;2;2019-04-01;5305169.00
1962;10;Comunitat Valenciana;Viajes;2019;1;2019-01-01;3723553.00
1963;10;Comunitat Valenciana;Viajes;2018;4;2018-10-01;3381967.00
1964;10;Comunitat Valenciana;Viajes;2018;3;2018-07-01;7462551.00
1965;10;Comunitat Valenciana;Viajes;2018;2;2018-04-01;5091161.00
1966;10;Comunitat Valenciana;Viajes;2018;1;2018-01-01;3520942.00
1967;10;Comunitat Valenciana;Viajes;2017;4;2017-10-01;3172211.00
1968;10;Comunitat Valenciana;Viajes;2017;3;2017-07-01;7198103.00
1969;10;Comunitat Valenciana;Viajes;2017;2;2017-04-01;4841364.00
1970;10;Comunitat Valenciana;Viajes;2017;1;2017-01-01;3328613.00
1971;10;Comunitat Valenciana;Viajes;2016;4;2016-10-01;3276230.00
1972;10;Comunitat Valenciana;Viajes;2016;3;2016-07-01;6958189.00
1973;10;Comunitat Valenciana;Viajes;2016;2;2016-04-01;3681096.00
1974;10;Comunitat Valenciana;Viajes;2016;1;2016-01-01;3269192.00
1975;10;Comunitat Valenciana;Viajes;2015;4;2015-10-01;2836102.00
1976;10;Comunitat Valenciana;Viajes;2015;3;2015-07-01;6587993.00
1977;10;Comunitat Valenciana;Viajes;2015;2;2015-04-01;4481924.00
1978;10;Comunitat Valenciana;Viajes;2015;1;2015-01-01;2358119.00
1979;10;Comunitat Valenciana;Duración media de los viajes;2025;3;2025-07-01;7.28
1980;10;Comunitat Valenciana;Duración media de los viajes;2025;2;2025-04-01;3.66
1981;10;Comunitat Valenciana;Duración media de los viajes;2025;1;2025-01-01;2.84
1982;10;Comunitat Valenciana;Duración media de los viajes;2024;4;2024-10-01;3.30
1983;10;Comunitat Valenciana;Duración media de los viajes;2024;3;2024-07-01;7.52
1984;10;Comunitat Valenciana;Duración media de los viajes;2024;2;2024-04-01;3.28
1985;10;Comunitat Valenciana;Duración media de los viajes;2024;1;2024-01-01;3.02
1986;10;Comunitat Valenciana;Duración media de los viajes;2023;4;2023-10-01;3.07
1987;10;Comunitat Valenciana;Duración media de los viajes;2023;3;2023-07-01;6.90
1988;10;Comunitat Valenciana;Duración media de los viajes;2023;2;2023-04-01;3.26
1989;10;Comunitat Valenciana;Duración media de los viajes;2023;1;2023-01-01;2.90
1990;10;Comunitat Valenciana;Duración media de los viajes;2022;4;2022-10-01;3.68
1991;10;Comunitat Valenciana;Duración media de los viajes;2022;3;2022-07-01;7.07
1992;10;Comunitat Valenciana;Duración media de los viajes;2022;2;2022-04-01;3.19
1993;10;Comunitat Valenciana;Duración media de los viajes;2022;1;2022-01-01;2.89
1994;10;Comunitat Valenciana;Duración media de los viajes;2021;4;2021-10-01;3.23
1995;10;Comunitat Valenciana;Duración media de los viajes;2021;3;2021-07-01;7.55
1996;10;Comunitat Valenciana;Duración media de los viajes;2021;2;2021-04-01;2.81
1997;10;Comunitat Valenciana;Duración media de los viajes;2021;1;2021-01-01;2.90
1998;10;Comunitat Valenciana;Duración media de los viajes;2020;4;2020-10-01;2.82
1999;10;Comunitat Valenciana;Duración media de los viajes;2020;3;2020-07-01;7.10
2000;10;Comunitat Valenciana;Duración media de los viajes;2020;2;2020-04-01;5.34
2001;10;Comunitat Valenciana;Duración media de los viajes;2020;1;2020-01-01;3.22
2002;10;Comunitat Valenciana;Duración media de los viajes;2019;4;2019-10-01;3.00
2003;10;Comunitat Valenciana;Duración media de los viajes;2019;3;2019-07-01;6.86
2004;10;Comunitat Valenciana;Duración media de los viajes;2019;2;2019-04-01;3.19
2005;10;Comunitat Valenciana;Duración media de los viajes;2019;1;2019-01-01;3.05
2006;10;Comunitat Valenciana;Duración media de los viajes;2018;4;2018-10-01;3.17
2007;10;Comunitat Valenciana;Duración media de los viajes;2018;3;2018-07-01;6.55
2008;10;Comunitat Valenciana;Duración media de los viajes;2018;2;2018-04-01;3.27
2009;10;Comunitat Valenciana;Duración media de los viajes;2018;1;2018-01-01;2.75
2010;10;Comunitat Valenciana;Duración media de los viajes;2017;4;2017-10-01;3.22
2011;10;Comunitat Valenciana;Duración media de los viajes;2017;3;2017-07-01;7.25
2012;10;Comunitat Valenciana;Duración media de los viajes;2017;2;2017-04-01;3.16
2013;10;Comunitat Valenciana;Duración media de los viajes;2017;1;2017-01-01;2.75
2014;10;Comunitat Valenciana;Duración media de los viajes;2016;4;2016-10-01;3.06
2015;10;Comunitat Valenciana;Duración media de los viajes;2016;3;2016-07-01;7.23
2016;10;Comunitat Valenciana;Duración media de los viajes;2016;2;2016-04-01;3.33
2017;10;Comunitat Valenciana;Duración media de los viajes;2016;1;2016-01-01;3.54
2018;10;Comunitat Valenciana;Duración media de los viajes;2015;4;2015-10-01;3.26
2019;10;Comunitat Valenciana;Duración media de los viajes;2015;3;2015-07-01;7.94
2020;10;Comunitat Valenciana;Duración media de los viajes;2015;2;2015-04-01;3.39
2021;10;Comunitat Valenciana;Duración media de los viajes;2015;1;2015-01-01;2.99
2022;10;Comunitat Valenciana;Pernoctaciones;2025;3;2025-07-01;45542796.00
2023;10;Comunitat Valenciana;Pernoctaciones;2025;2;2025-04-01;17461474.00
2024;10;Comunitat Valenciana;Pernoctaciones;2025;1;2025-01-01;8710023.00
2025;10;Comunitat Valenciana;Pernoctaciones;2024;4;2024-10-01;10168518.00
2026;10;Comunitat Valenciana;Pernoctaciones;2024;3;2024-07-01;50479480.00
2027;10;Comunitat Valenciana;Pernoctaciones;2024;2;2024-04-01;15439718.00
2028;10;Comunitat Valenciana;Pernoctaciones;2024;1;2024-01-01;10399844.00
2029;10;Comunitat Valenciana;Pernoctaciones;2023;4;2023-10-01;10394854.00
2030;10;Comunitat Valenciana;Pernoctaciones;2023;3;2023-07-01;47400642.00
2031;10;Comunitat Valenciana;Pernoctaciones;2023;2;2023-04-01;16334993.00
2032;10;Comunitat Valenciana;Pernoctaciones;2023;1;2023-01-01;9356295.00
2033;10;Comunitat Valenciana;Pernoctaciones;2022;4;2022-10-01;10544342.00
2034;10;Comunitat Valenciana;Pernoctaciones;2022;3;2022-07-01;48170000.00
2035;10;Comunitat Valenciana;Pernoctaciones;2022;2;2022-04-01;15675640.00
2036;10;Comunitat Valenciana;Pernoctaciones;2022;1;2022-01-01;9640714.00
2037;10;Comunitat Valenciana;Pernoctaciones;2021;4;2021-10-01;11167730.00
2038;10;Comunitat Valenciana;Pernoctaciones;2021;3;2021-07-01;53240409.00
2039;10;Comunitat Valenciana;Pernoctaciones;2021;2;2021-04-01;11974009.00
2040;10;Comunitat Valenciana;Pernoctaciones;2021;1;2021-01-01;5564691.00
2041;10;Comunitat Valenciana;Pernoctaciones;2020;4;2020-10-01;7030265.00
2042;10;Comunitat Valenciana;Pernoctaciones;2020;3;2020-07-01;40831675.00
2043;10;Comunitat Valenciana;Pernoctaciones;2020;2;2020-04-01;5187685.00
2044;10;Comunitat Valenciana;Pernoctaciones;2020;1;2020-01-01;7722198.00
2045;10;Comunitat Valenciana;Pernoctaciones;2019;4;2019-10-01;9694648.00
2046;10;Comunitat Valenciana;Pernoctaciones;2019;3;2019-07-01;51531877.00
2047;10;Comunitat Valenciana;Pernoctaciones;2019;2;2019-04-01;16899103.00
2048;10;Comunitat Valenciana;Pernoctaciones;2019;1;2019-01-01;11367929.00
2049;10;Comunitat Valenciana;Pernoctaciones;2018;4;2018-10-01;10721514.00
2050;10;Comunitat Valenciana;Pernoctaciones;2018;3;2018-07-01;48861564.00
2051;10;Comunitat Valenciana;Pernoctaciones;2018;2;2018-04-01;16636270.00
2052;10;Comunitat Valenciana;Pernoctaciones;2018;1;2018-01-01;9685337.00
2053;10;Comunitat Valenciana;Pernoctaciones;2017;4;2017-10-01;10200864.00
2054;10;Comunitat Valenciana;Pernoctaciones;2017;3;2017-07-01;52156953.00
2055;10;Comunitat Valenciana;Pernoctaciones;2017;2;2017-04-01;15278444.00
2056;10;Comunitat Valenciana;Pernoctaciones;2017;1;2017-01-01;9163111.00
2057;10;Comunitat Valenciana;Pernoctaciones;2016;4;2016-10-01;10021282.00
2058;10;Comunitat Valenciana;Pernoctaciones;2016;3;2016-07-01;50335031.00
2059;10;Comunitat Valenciana;Pernoctaciones;2016;2;2016-04-01;12245747.00
2060;10;Comunitat Valenciana;Pernoctaciones;2016;1;2016-01-01;11567995.00
2061;10;Comunitat Valenciana;Pernoctaciones;2015;4;2015-10-01;9250306.00
2062;10;Comunitat Valenciana;Pernoctaciones;2015;3;2015-07-01;52306979.00
2063;10;Comunitat Valenciana;Pernoctaciones;2015;2;2015-04-01;15213754.00
2064;10;Comunitat Valenciana;Pernoctaciones;2015;1;2015-01-01;7043862.00
2065;10;Comunitat Valenciana;Gasto total;2025;3;2025-07-01;2170808.99
2066;10;Comunitat Valenciana;Gasto total;2025;2;2025-04-01;1143080.07
2067;10;Comunitat Valenciana;Gasto total;2025;1;2025-01-01;590007.05
2068;10;Comunitat Valenciana;Gasto total;2024;4;2024-10-01;660480.72
2069;10;Comunitat Valenciana;Gasto total;2024;3;2024-07-01;2289018.80
2070;10;Comunitat Valenciana;Gasto total;2024;2;2024-04-01;1087370.39
2071;10;Comunitat Valenciana;Gasto total;2024;1;2024-01-01;640915.14
2072;10;Comunitat Valenciana;Gasto total;2023;4;2023-10-01;683443.71
2073;10;Comunitat Valenciana;Gasto total;2023;3;2023-07-01;2227551.96
2074;10;Comunitat Valenciana;Gasto total;2023;2;2023-04-01;1065652.81
2075;10;Comunitat Valenciana;Gasto total;2023;1;2023-01-01;538965.27
2076;10;Comunitat Valenciana;Gasto total;2022;4;2022-10-01;585063.88
2077;10;Comunitat Valenciana;Gasto total;2022;3;2022-07-01;2161208.81
2078;10;Comunitat Valenciana;Gasto total;2022;2;2022-04-01;986357.03
2079;10;Comunitat Valenciana;Gasto total;2022;1;2022-01-01;460635.04
2080;10;Comunitat Valenciana;Gasto total;2021;4;2021-10-01;564565.70
2081;10;Comunitat Valenciana;Gasto total;2021;3;2021-07-01;2169825.95
2082;10;Comunitat Valenciana;Gasto total;2021;2;2021-04-01;565748.99
2083;10;Comunitat Valenciana;Gasto total;2021;1;2021-01-01;177969.87
2084;10;Comunitat Valenciana;Gasto total;2020;4;2020-10-01;259648.82
2085;10;Comunitat Valenciana;Gasto total;2020;3;2020-07-01;1297497.07
2086;10;Comunitat Valenciana;Gasto total;2020;2;2020-04-01;110998.22
2087;10;Comunitat Valenciana;Gasto total;2020;1;2020-01-01;359300.97
2088;10;Comunitat Valenciana;Gasto total;2019;4;2019-10-01;493839.50
2089;10;Comunitat Valenciana;Gasto total;2019;3;2019-07-01;1943402.77
2090;10;Comunitat Valenciana;Gasto total;2019;2;2019-04-01;857298.59
2091;10;Comunitat Valenciana;Gasto total;2019;1;2019-01-01;494018.65
2092;10;Comunitat Valenciana;Gasto total;2018;4;2018-10-01;496839.99
2093;10;Comunitat Valenciana;Gasto total;2018;3;2018-07-01;1817402.48
2094;10;Comunitat Valenciana;Gasto total;2018;2;2018-04-01;844693.96
2095;10;Comunitat Valenciana;Gasto total;2018;1;2018-01-01;458571.52
2096;10;Comunitat Valenciana;Gasto total;2017;4;2017-10-01;448517.27
2097;10;Comunitat Valenciana;Gasto total;2017;3;2017-07-01;1743343.42
2098;10;Comunitat Valenciana;Gasto total;2017;2;2017-04-01;768902.26
2099;10;Comunitat Valenciana;Gasto total;2017;1;2017-01-01;411612.05
2100;10;Comunitat Valenciana;Gasto total;2016;4;2016-10-01;455465.65
2101;10;Comunitat Valenciana;Gasto total;2016;3;2016-07-01;1658586.51
2102;10;Comunitat Valenciana;Gasto total;2016;2;2016-04-01;612132.17
2103;10;Comunitat Valenciana;Gasto total;2016;1;2016-01-01;581477.44
2104;10;Comunitat Valenciana;Gasto total;2015;4;2015-10-01;416219.19
2105;10;Comunitat Valenciana;Gasto total;2015;3;2015-07-01;1628964.87
2106;10;Comunitat Valenciana;Gasto total;2015;2;2015-04-01;705952.55
2107;10;Comunitat Valenciana;Gasto total;2015;1;2015-01-01;354140.53
2108;10;Comunitat Valenciana;Gasto medio por persona;2025;3;2025-07-01;346.95
2109;10;Comunitat Valenciana;Gasto medio por persona;2025;2;2025-04-01;239.30
2110;10;Comunitat Valenciana;Gasto medio por persona;2025;1;2025-01-01;192.70
2111;10;Comunitat Valenciana;Gasto medio por persona;2024;4;2024-10-01;214.54
2112;10;Comunitat Valenciana;Gasto medio por persona;2024;3;2024-07-01;340.98
2113;10;Comunitat Valenciana;Gasto medio por persona;2024;2;2024-04-01;230.87
2114;10;Comunitat Valenciana;Gasto medio por persona;2024;1;2024-01-01;186.27
2115;10;Comunitat Valenciana;Gasto medio por persona;2023;4;2023-10-01;202.13
2116;10;Comunitat Valenciana;Gasto medio por persona;2023;3;2023-07-01;324.43
2117;10;Comunitat Valenciana;Gasto medio por persona;2023;2;2023-04-01;212.90
2118;10;Comunitat Valenciana;Gasto medio por persona;2023;1;2023-01-01;167.12
2119;10;Comunitat Valenciana;Gasto medio por persona;2022;4;2022-10-01;204.29
2120;10;Comunitat Valenciana;Gasto medio por persona;2022;3;2022-07-01;317.22
2121;10;Comunitat Valenciana;Gasto medio por persona;2022;2;2022-04-01;200.46
2122;10;Comunitat Valenciana;Gasto medio por persona;2022;1;2022-01-01;138.14
2123;10;Comunitat Valenciana;Gasto medio por persona;2021;4;2021-10-01;163.06
2124;10;Comunitat Valenciana;Gasto medio por persona;2021;3;2021-07-01;307.53
2125;10;Comunitat Valenciana;Gasto medio por persona;2021;2;2021-04-01;132.67
2126;10;Comunitat Valenciana;Gasto medio por persona;2021;1;2021-01-01;92.71
2127;10;Comunitat Valenciana;Gasto medio por persona;2020;4;2020-10-01;104.31
2128;10;Comunitat Valenciana;Gasto medio por persona;2020;3;2020-07-01;225.75
2129;10;Comunitat Valenciana;Gasto medio por persona;2020;2;2020-04-01;114.19
2130;10;Comunitat Valenciana;Gasto medio por persona;2020;1;2020-01-01;149.87
2131;10;Comunitat Valenciana;Gasto medio por persona;2019;4;2019-10-01;152.58
2132;10;Comunitat Valenciana;Gasto medio por persona;2019;3;2019-07-01;258.63
2133;10;Comunitat Valenciana;Gasto medio por persona;2019;2;2019-04-01;161.60
2134;10;Comunitat Valenciana;Gasto medio por persona;2019;1;2019-01-01;132.67
2135;10;Comunitat Valenciana;Gasto medio por persona;2018;4;2018-10-01;146.91
2136;10;Comunitat Valenciana;Gasto medio por persona;2018;3;2018-07-01;243.54
2137;10;Comunitat Valenciana;Gasto medio por persona;2018;2;2018-04-01;165.91
2138;10;Comunitat Valenciana;Gasto medio por persona;2018;1;2018-01-01;130.24
2139;10;Comunitat Valenciana;Gasto medio por persona;2017;4;2017-10-01;141.39
2140;10;Comunitat Valenciana;Gasto medio por persona;2017;3;2017-07-01;242.19
2141;10;Comunitat Valenciana;Gasto medio por persona;2017;2;2017-04-01;158.82
2142;10;Comunitat Valenciana;Gasto medio por persona;2017;1;2017-01-01;123.66
2143;10;Comunitat Valenciana;Gasto medio por persona;2016;4;2016-10-01;139.02
2144;10;Comunitat Valenciana;Gasto medio por persona;2016;3;2016-07-01;238.36
2145;10;Comunitat Valenciana;Gasto medio por persona;2016;2;2016-04-01;166.29
