id;id_ccaa;destino;motivo;alojamiento_nivel1;alojamiento_nivel2;anio;viajes
4740;7;Castilla y León;Total;No de mercado;Vivienda en propiedad;2015;3449634
4741;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2024;6895687
4742;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2023;7684487
4743;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2022;7203362
4744;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2021;5687776
4745;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2020;4903979
4746;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2019;8384452
4747;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2018;8984013
4748;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2017;8819471
4749;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2016;9158555
4750;7;Castilla y León;Total;No de mercado;Vivienda de familiares o amigos;2015;9188923
4751;7;Castilla y León;Total;No de mercado;Resto de no mercado;2024;219458
4752;7;Castilla y León;Total;No de mercado;Resto de no mercado;2023;232152
4753;7;Castilla y León;Total;No de mercado;Resto de no mercado;2022;156799
4754;7;Castilla y León;Total;No de mercado;Resto de no mercado;2021;138223
4755;7;Castilla y León;Total;No de mercado;Resto de no mercado;2020;57731
4756;7;Castilla y León;Total;No de mercado;Resto de no mercado;2019;221561
4757;7;Castilla y León;Total;No de mercado;Resto de no mercado;2018;167906
4758;7;Castilla y León;Total;No de mercado;Resto de no mercado;2017;108551
4759;7;Castilla y León;Total;No de mercado;Resto de no mercado;2016;136948
4760;7;Castilla y León;Total;No de mercado;Resto de no mercado;2015;115471
4761;8;Castilla - La Mancha;Total;De mercado;;2024;2794730
4762;8;Castilla - La Mancha;Total;De mercado;;2023;2447837
4763;8;Castilla - La Mancha;Total;De mercado;;2022;2253453
4764;8;Castilla - La Mancha;Total;De mercado;;2021;1899105
4765;8;Castilla - La Mancha;Total;De mercado;;2020;1388951
4766;8;Castilla - La Mancha;Total;De mercado;;2019;2301013
4767;8;Castilla - La Mancha;Total;De mercado;;2018;2272246
4768;8;Castilla - La Mancha;Total;De mercado;;2017;2107059
4769;8;Castilla - La Mancha;Total;De mercado;;2016;2151673
4770;8;Castilla - La Mancha;Total;De mercado;;2015;2113372
4771;8;Castilla - La Mancha;Total;De mercado;Hotelero;2024;1337053
4772;8;Castilla - La Mancha;Total;De mercado;Hotelero;2023;1149035
4773;8;Castilla - La Mancha;Total;De mercado;Hotelero;2022;1138855
4774;8;Castilla - La Mancha;Total;De mercado;Hotelero;2021;896641
4775;8;Castilla - La Mancha;Total;De mercado;Hotelero;2020;470566
4776;8;Castilla - La Mancha;Total;De mercado;Hotelero;2019;1219095
4777;8;Castilla - La Mancha;Total;De mercado;Hotelero;2018;1189074
4778;8;Castilla - La Mancha;Total;De mercado;Hotelero;2017;984404
4779;8;Castilla - La Mancha;Total;De mercado;Hotelero;2016;1129506
4780;8;Castilla - La Mancha;Total;De mercado;Hotelero;2015;1026965
4781;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2024;649741
4782;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2023;653177
4783;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2022;531216
4784;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2021;496296
4785;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2020;542573
4786;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2019;380353
4787;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2018;320738
4788;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2017;246646
4789;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2016;326074
4790;8;Castilla - La Mancha;Total;De mercado;Vivienda en alquiler;2015;471099
4801;8;Castilla - La Mancha;Total;De mercado;Casa rural;2024;468611
4802;8;Castilla - La Mancha;Total;De mercado;Casa rural;2023;462619
4803;8;Castilla - La Mancha;Total;De mercado;Casa rural;2022;350605
4804;8;Castilla - La Mancha;Total;De mercado;Casa rural;2021;339308
4805;8;Castilla - La Mancha;Total;De mercado;Casa rural;2020;196522
4806;8;Castilla - La Mancha;Total;De mercado;Casa rural;2019;420862
4807;8;Castilla - La Mancha;Total;De mercado;Casa rural;2018;447491
4808;8;Castilla - La Mancha;Total;De mercado;Casa rural;2017;382349
4809;8;Castilla - La Mancha;Total;De mercado;Casa rural;2016;366140
4810;8;Castilla - La Mancha;Total;De mercado;Casa rural;2015;363770
4821;8;Castilla - La Mancha;Total;Resto de mercado;;2024;260440
4822;8;Castilla - La Mancha;Total;Resto de mercado;;2023;113622
4823;8;Castilla - La Mancha;Total;Resto de mercado;;2022;109817
4825;8;Castilla - La Mancha;Total;Resto de mercado;;2020;117406
4826;8;Castilla - La Mancha;Total;Resto de mercado;;2019;133432
4827;8;Castilla - La Mancha;Total;Resto de mercado;;2018;188086
4828;8;Castilla - La Mancha;Total;Resto de mercado;;2017;363172
4829;8;Castilla - La Mancha;Total;Resto de mercado;;2016;224337
4830;8;Castilla - La Mancha;Total;Resto de mercado;;2015;146169
4831;8;Castilla - La Mancha;Total;No de mercado;;2024;8120887
4832;8;Castilla - La Mancha;Total;No de mercado;;2023;8429872
4833;8;Castilla - La Mancha;Total;No de mercado;;2022;7529466
4834;8;Castilla - La Mancha;Total;No de mercado;;2021;6593010
4835;8;Castilla - La Mancha;Total;No de mercado;;2020;4866587
4836;8;Castilla - La Mancha;Total;No de mercado;;2019;8697225
4837;8;Castilla - La Mancha;Total;No de mercado;;2018;9798332
4838;8;Castilla - La Mancha;Total;No de mercado;;2017;10765422
4839;8;Castilla - La Mancha;Total;No de mercado;;2016;10023704
4840;8;Castilla - La Mancha;Total;No de mercado;;2015;10034353
4841;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2024;3099823
4842;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2023;2550642
4843;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2022;2482478
4844;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2021;2409783
4845;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2020;1689104
4846;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2019;3292855
4847;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2018;3080701
4848;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2017;3357634
4849;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2016;4046711
4850;8;Castilla - La Mancha;Total;No de mercado;Vivienda en propiedad;2015;3154517
4851;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2024;4941317
4852;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2023;5769615
4853;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2022;4943931
4854;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2021;4062521
4855;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2020;3144886
4856;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2019;5303658
4857;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2018;6615158
4858;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2017;7333308
4859;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2016;5916253
4860;8;Castilla - La Mancha;Total;No de mercado;Vivienda de familiares o amigos;2015;6706730
4870;8;Castilla - La Mancha;Total;No de mercado;Resto de no mercado;2015;173106
4871;9;Cataluña;Total;De mercado;;2024;9127065
4872;9;Cataluña;Total;De mercado;;2023;10075929
4873;9;Cataluña;Total;De mercado;;2022;9845719
4874;9;Cataluña;Total;De mercado;;2021;7792977
4875;9;Cataluña;Total;De mercado;;2020;5034177
4876;9;Cataluña;Total;De mercado;;2019;10148150
4877;9;Cataluña;Total;De mercado;;2018;9273482
4878;9;Cataluña;Total;De mercado;;2017;9608986
4879;9;Cataluña;Total;De mercado;;2016;9124851
4880;9;Cataluña;Total;De mercado;;2015;8170240
4881;9;Cataluña;Total;De mercado;Hotelero;2024;4783435
4882;9;Cataluña;Total;De mercado;Hotelero;2023;5244145
4883;9;Cataluña;Total;De mercado;Hotelero;2022;5299930
4884;9;Cataluña;Total;De mercado;Hotelero;2021;3989314
4885;9;Cataluña;Total;De mercado;Hotelero;2020;2386037
4886;9;Cataluña;Total;De mercado;Hotelero;2019;5234883
4887;9;Cataluña;Total;De mercado;Hotelero;2018;5041685
4888;9;Cataluña;Total;De mercado;Hotelero;2017;5245554
4889;9;Cataluña;Total;De mercado;Hotelero;2016;5254289
4890;9;Cataluña;Total;De mercado;Hotelero;2015;5000396
4891;9;Cataluña;Total;De mercado;Vivienda en alquiler;2024;1720357
4892;9;Cataluña;Total;De mercado;Vivienda en alquiler;2023;1745075
4893;9;Cataluña;Total;De mercado;Vivienda en alquiler;2022;2233531
4894;9;Cataluña;Total;De mercado;Vivienda en alquiler;2021;1551659
4895;9;Cataluña;Total;De mercado;Vivienda en alquiler;2020;961577
4896;9;Cataluña;Total;De mercado;Vivienda en alquiler;2019;2058938
4897;9;Cataluña;Total;De mercado;Vivienda en alquiler;2018;1561174
4898;9;Cataluña;Total;De mercado;Vivienda en alquiler;2017;1629503
4899;9;Cataluña;Total;De mercado;Vivienda en alquiler;2016;1119082
4900;9;Cataluña;Total;De mercado;Vivienda en alquiler;2015;927307
4901;9;Cataluña;Total;De mercado;Camping;2024;1676278
4902;9;Cataluña;Total;De mercado;Camping;2023;1992215
4903;9;Cataluña;Total;De mercado;Camping;2022;1364623
4904;9;Cataluña;Total;De mercado;Camping;2021;1404383
4905;9;Cataluña;Total;De mercado;Camping;2020;871733
4906;9;Cataluña;Total;De mercado;Camping;2019;1677514
4907;9;Cataluña;Total;De mercado;Camping;2018;1496756
4908;9;Cataluña;Total;De mercado;Camping;2017;1520513
4909;9;Cataluña;Total;De mercado;Camping;2016;1243744
4910;9;Cataluña;Total;De mercado;Camping;2015;1041983
4911;9;Cataluña;Total;De mercado;Casa rural;2024;516389
4912;9;Cataluña;Total;De mercado;Casa rural;2023;601295
4913;9;Cataluña;Total;De mercado;Casa rural;2022;561260
4914;9;Cataluña;Total;De mercado;Casa rural;2021;569045
4915;9;Cataluña;Total;De mercado;Casa rural;2020;398640
4916;9;Cataluña;Total;De mercado;Casa rural;2019;706746
4917;9;Cataluña;Total;De mercado;Casa rural;2018;707733
4918;9;Cataluña;Total;De mercado;Casa rural;2017;659825
4919;9;Cataluña;Total;De mercado;Casa rural;2016;881416
4920;9;Cataluña;Total;De mercado;Casa rural;2015;515288
4921;9;Cataluña;Total;Albergue;;2024;209184
4926;9;Cataluña;Total;Albergue;;2019;166589
4927;9;Cataluña;Total;Albergue;;2018;158022
4928;9;Cataluña;Total;Albergue;;2017;158074
4929;9;Cataluña;Total;Albergue;;2016;247749
4930;9;Cataluña;Total;Albergue;;2015;183350
4931;9;Cataluña;Total;Resto de mercado;;2024;221421
4932;9;Cataluña;Total;Resto de mercado;;2023;383232
4933;9;Cataluña;Total;Resto de mercado;;2022;254775
4934;9;Cataluña;Total;Resto de mercado;;2021;162195
4935;9;Cataluña;Total;Resto de mercado;;2020;340659
4936;9;Cataluña;Total;Resto de mercado;;2019;303479
4937;9;Cataluña;Total;Resto de mercado;;2018;308113
4938;9;Cataluña;Total;Resto de mercado;;2017;395518
4939;9;Cataluña;Total;Resto de mercado;;2016;378572
4940;9;Cataluña;Total;Resto de mercado;;2015;501917
4941;9;Cataluña;Total;No de mercado;;2024;13897537
4942;9;Cataluña;Total;No de mercado;;2023;13687094
4943;9;Cataluña;Total;No de mercado;;2022;14316052
4944;9;Cataluña;Total;No de mercado;;2021;12800971
4945;9;Cataluña;Total;No de mercado;;2020;8419070
4946;9;Cataluña;Total;No de mercado;;2019;15111595
4947;9;Cataluña;Total;No de mercado;;2018;15893796
4948;9;Cataluña;Total;No de mercado;;2017;15618955
4949;9;Cataluña;Total;No de mercado;;2016;13265667
4950;9;Cataluña;Total;No de mercado;;2015;13469716
4951;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2024;5057372
4952;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2023;4561354
4953;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2022;4656400
4954;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2021;3688435
4955;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2020;2252539
4956;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2019;5463105
4957;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2018;5827097
4958;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2017;6062493
4959;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2016;4537359
4960;9;Cataluña;Total;No de mercado;Vivienda en propiedad;2015;3992349
4961;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2024;8507559
4962;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2023;8737007
4963;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2022;9395325
4964;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2021;8866329
4965;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2020;5999703
4966;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2019;9309215
4967;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2018;9684942
4968;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2017;9316228
4969;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2016;8589348
4970;9;Cataluña;Total;No de mercado;Vivienda de familiares o amigos;2015;9231755
4971;9;Cataluña;Total;No de mercado;Resto de no mercado;2024;332606
4972;9;Cataluña;Total;No de mercado;Resto de no mercado;2023;388733
4973;9;Cataluña;Total;No de mercado;Resto de no mercado;2022;264326
4974;9;Cataluña;Total;No de mercado;Resto de no mercado;2021;246207
4975;9;Cataluña;Total;No de mercado;Resto de no mercado;2020;166827
4976;9;Cataluña;Total;No de mercado;Resto de no mercado;2019;339275
4977;9;Cataluña;Total;No de mercado;Resto de no mercado;2018;381756
4978;9;Cataluña;Total;No de mercado;Resto de no mercado;2017;240235
4979;9;Cataluña;Total;No de mercado;Resto de no mercado;2016;138960
4980;9;Cataluña;Total;No de mercado;Resto de no mercado;2015;245612
4981;10;Comunitat Valenciana;Total;De mercado;;2024;7083229
4982;10;Comunitat Valenciana;Total;De mercado;;2023;7257351
4983;10;Comunitat Valenciana;Total;De mercado;;2022;6667642
4984;10;Comunitat Valenciana;Total;De mercado;;2021;5547339
4985;10;Comunitat Valenciana;Total;De mercado;;2020;3394446
4986;10;Comunitat Valenciana;Total;De mercado;;2019;7032408
4987;10;Comunitat Valenciana;Total;De mercado;;2018;6799753
4988;10;Comunitat Valenciana;Total;De mercado;;2017;6164042
4989;10;Comunitat Valenciana;Total;De mercado;;2016;6109482
4990;10;Comunitat Valenciana;Total;De mercado;;2015;5771555
4991;10;Comunitat Valenciana;Total;De mercado;Hotelero;2024;3953963
4992;10;Comunitat Valenciana;Total;De mercado;Hotelero;2023;4147018
4993;10;Comunitat Valenciana;Total;De mercado;Hotelero;2022;3754168
4994;10;Comunitat Valenciana;Total;De mercado;Hotelero;2021;2961921
4995;10;Comunitat Valenciana;Total;De mercado;Hotelero;2020;1608681
4996;10;Comunitat Valenciana;Total;De mercado;Hotelero;2019;3758374
4997;10;Comunitat Valenciana;Total;De mercado;Hotelero;2018;3852750
4998;10;Comunitat Valenciana;Total;De mercado;Hotelero;2017;3582148
4999;10;Comunitat Valenciana;Total;De mercado;Hotelero;2016;3631767
5000;10;Comunitat Valenciana;Total;De mercado;Hotelero;2015;3405675
5001;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2024;2073520
5002;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2023;2259554
5003;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2022;2018535
5004;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2021;1675845
5005;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2020;1295751
5006;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2019;2188337
5007;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2018;1982118
5008;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2017;1724472
5009;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2016;1555521
5010;10;Comunitat Valenciana;Total;De mercado;Vivienda en alquiler;2015;1638607
5011;10;Comunitat Valenciana;Total;De mercado;Camping;2024;524741
5012;10;Comunitat Valenciana;Total;De mercado;Camping;2023;507480
5013;10;Comunitat Valenciana;Total;De mercado;Camping;2022;500441
5014;10;Comunitat Valenciana;Total;De mercado;Camping;2021;564052
5015;10;Comunitat Valenciana;Total;De mercado;Camping;2020;185018
5016;10;Comunitat Valenciana;Total;De mercado;Camping;2019;490443
5017;10;Comunitat Valenciana;Total;De mercado;Camping;2018;533262
5018;10;Comunitat Valenciana;Total;De mercado;Camping;2017;336278
5019;10;Comunitat Valenciana;Total;De mercado;Camping;2016;499516
5020;10;Comunitat Valenciana;Total;De mercado;Camping;2015;347725
5021;10;Comunitat Valenciana;Total;De mercado;Casa rural;2024;158092
5022;10;Comunitat Valenciana;Total;De mercado;Casa rural;2023;176301
5023;10;Comunitat Valenciana;Total;De mercado;Casa rural;2022;200747
5024;10;Comunitat Valenciana;Total;De mercado;Casa rural;2021;146573
5025;10;Comunitat Valenciana;Total;De mercado;Casa rural;2020;154856
5026;10;Comunitat Valenciana;Total;De mercado;Casa rural;2019;185028
5027;10;Comunitat Valenciana;Total;De mercado;Casa rural;2018;201079
5028;10;Comunitat Valenciana;Total;De mercado;Casa rural;2017;202108
5029;10;Comunitat Valenciana;Total;De mercado;Casa rural;2016;186162
5030;10;Comunitat Valenciana;Total;De mercado;Casa rural;2015;130631
5041;10;Comunitat Valenciana;Total;Resto de mercado;;2024;346278
5042;10;Comunitat Valenciana;Total;Resto de mercado;;2023;138507
5043;10;Comunitat Valenciana;Total;Resto de mercado;;2022;170440
5044;10;Comunitat Valenciana;Total;Resto de mercado;;2021;194462
5045;10;Comunitat Valenciana;Total;Resto de mercado;;2020;143382
5046;10;Comunitat Valenciana;Total;Resto de mercado;;2019;356179
5047;10;Comunitat Valenciana;Total;Resto de mercado;;2018;176145
5048;10;Comunitat Valenciana;Total;Resto de mercado;;2017;250164
5049;10;Comunitat Valenciana;Total;Resto de mercado;;2016;181277
5050;10;Comunitat Valenciana;Total;Resto de mercado;;2015;218533
5051;10;Comunitat Valenciana;Total;No de mercado;;2024;10859020
5052;10;Comunitat Valenciana;Total;No de mercado;;2023;11220382
5053;10;Comunitat Valenciana;Total;No de mercado;;2022;11264368
5054;10;Comunitat Valenciana;Total;No de mercado;;2021;11154694
5055;10;Comunitat Valenciana;Total;No de mercado;;2020;8211756
5056;10;Comunitat Valenciana;Total;No de mercado;;2019;12747208
5057;10;Comunitat Valenciana;Total;No de mercado;;2018;12656868
5058;10;Comunitat Valenciana;Total;No de mercado;;2017;12376249
5059;10;Comunitat Valenciana;Total;No de mercado;;2016;11075225
5060;10;Comunitat Valenciana;Total;No de mercado;;2015;10492583
5061;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2024;4027739
5062;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2023;3289519
5063;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2022;3996442
5064;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2021;4078420
5065;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2020;2915140
5066;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2019;4200644
5067;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2018;4552862
5068;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2017;4328083
5069;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2016;3358491
5070;10;Comunitat Valenciana;Total;No de mercado;Vivienda en propiedad;2015;3252529
5071;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2024;6575270
5072;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2023;7633429
5073;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2022;6994695
5074;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2021;6741926
5075;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2020;5177245
5076;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2019;8399976
5077;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2018;7997807
5078;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2017;7921581
5079;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2016;7627087
5080;10;Comunitat Valenciana;Total;No de mercado;Vivienda de familiares o amigos;2015;7050704
5081;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2024;256012
5082;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2023;297435
5083;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2022;273231
5084;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2021;334348
5085;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2020;119370
5086;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2019;146587
5087;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2018;106199
5088;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2017;126585
5089;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2016;89648
5090;10;Comunitat Valenciana;Total;No de mercado;Resto de no mercado;2015;189351
5091;11;Extremadura;Total;De mercado;;2024;1086881
5092;11;Extremadura;Total;De mercado;;2023;1284899
5093;11;Extremadura;Total;De mercado;;2022;1038416
5094;11;Extremadura;Total;De mercado;;2021;988719
5095;11;Extremadura;Total;De mercado;;2020;664502
5096;11;Extremadura;Total;De mercado;;2019;1372302
5097;11;Extremadura;Total;De mercado;;2018;1299358
5098;11;Extremadura;Total;De mercado;;2017;1253733
5099;11;Extremadura;Total;De mercado;;2016;912981
5100;11;Extremadura;Total;De mercado;;2015;1029857
5101;11;Extremadura;Total;De mercado;Hotelero;2024;621324
5102;11;Extremadura;Total;De mercado;Hotelero;2023;693435
5103;11;Extremadura;Total;De mercado;Hotelero;2022;599974
5104;11;Extremadura;Total;De mercado;Hotelero;2021;528280
5105;11;Extremadura;Total;De mercado;Hotelero;2020;280734
5106;11;Extremadura;Total;De mercado;Hotelero;2019;663602
5107;11;Extremadura;Total;De mercado;Hotelero;2018;731660
5108;11;Extremadura;Total;De mercado;Hotelero;2017;670413
5109;11;Extremadura;Total;De mercado;Hotelero;2016;451803
5110;11;Extremadura;Total;De mercado;Hotelero;2015;522701
5111;11;Extremadura;Total;De mercado;Vivienda en alquiler;2024;148551
5112;11;Extremadura;Total;De mercado;Vivienda en alquiler;2023;277611
5113;11;Extremadura;Total;De mercado;Vivienda en alquiler;2022;136779
5114;11;Extremadura;Total;De mercado;Vivienda en alquiler;2021;218810
5115;11;Extremadura;Total;De mercado;Vivienda en alquiler;2020;106779
5116;11;Extremadura;Total;De mercado;Vivienda en alquiler;2019;309878
5117;11;Extremadura;Total;De mercado;Vivienda en alquiler;2018;186581
5118;11;Extremadura;Total;De mercado;Vivienda en alquiler;2017;140043
5119;11;Extremadura;Total;De mercado;Vivienda en alquiler;2016;188294
5120;11;Extremadura;Total;De mercado;Vivienda en alquiler;2015;226864
5131;11;Extremadura;Total;De mercado;Casa rural;2024;175007
5132;11;Extremadura;Total;De mercado;Casa rural;2023;190736
5133;11;Extremadura;Total;De mercado;Casa rural;2022;120402
5134;11;Extremadura;Total;De mercado;Casa rural;2021;141670
5135;11;Extremadura;Total;De mercado;Casa rural;2020;160626
5136;11;Extremadura;Total;De mercado;Casa rural;2019;181357
5137;11;Extremadura;Total;De mercado;Casa rural;2018;157769
5138;11;Extremadura;Total;De mercado;Casa rural;2017;198953
5139;11;Extremadura;Total;De mercado;Casa rural;2016;167783
5140;11;Extremadura;Total;De mercado;Casa rural;2015;135897
5151;11;Extremadura;Total;Resto de mercado;;2024;88694
5152;11;Extremadura;Total;Resto de mercado;;2023;71485
5153;11;Extremadura;Total;Resto de mercado;;2022;157807
5154;11;Extremadura;Total;Resto de mercado;;2021;48158
5155;11;Extremadura;Total;Resto de mercado;;2020;68802
5156;11;Extremadura;Total;Resto de mercado;;2019;150149
5157;11;Extremadura;Total;Resto de mercado;;2018;117848
5158;11;Extremadura;Total;Resto de mercado;;2017;93459
5159;11;Extremadura;Total;Resto de mercado;;2016;49393
5160;11;Extremadura;Total;Resto de mercado;;2015;66776
5161;11;Extremadura;Total;No de mercado;;2024;3095515
5162;11;Extremadura;Total;No de mercado;;2023;3397206
5163;11;Extremadura;Total;No de mercado;;2022;3083252
5164;11;Extremadura;Total;No de mercado;;2021;2475543
5165;11;Extremadura;Total;No de mercado;;2020;1863026
5166;11;Extremadura;Total;No de mercado;;2019;3097616
5167;11;Extremadura;Total;No de mercado;;2018;3686507
5168;11;Extremadura;Total;No de mercado;;2017;3915450
5169;11;Extremadura;Total;No de mercado;;2016;3845547
5170;11;Extremadura;Total;No de mercado;;2015;3773661
5171;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2024;877858
5172;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2023;843547
5173;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2022;943589
5174;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2021;830044
5175;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2020;471492
5176;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2019;821508
5177;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2018;852470
5178;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2017;1140562
5179;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2016;1139913
5180;11;Extremadura;Total;No de mercado;Vivienda en propiedad;2015;960333
5181;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2024;2185362
5182;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2023;2505161
5183;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2022;2086186
5184;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2021;1586017
5185;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2020;1340931
5186;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2019;2246538
5187;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2018;2812817
5188;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2017;2735346
5189;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2016;2671199
5190;11;Extremadura;Total;No de mercado;Vivienda de familiares o amigos;2015;2713215
5200;11;Extremadura;Total;No de mercado;Resto de no mercado;2015;100113
5201;12;Galicia;Total;De mercado;;2024;3522721
5202;12;Galicia;Total;De mercado;;2023;3768532
5203;12;Galicia;Total;De mercado;;2022;3427948
5204;12;Galicia;Total;De mercado;;2021;3059242
5205;12;Galicia;Total;De mercado;;2020;1599511
5206;12;Galicia;Total;De mercado;;2019;3316039
5207;12;Galicia;Total;De mercado;;2018;3274521
5208;12;Galicia;Total;De mercado;;2017;3228803
5209;12;Galicia;Total;De mercado;;2016;2791023
5210;12;Galicia;Total;De mercado;;2015;2896333
