id;id_ccaa;destino;tipo_alojamiento;fecha;plazas
2572;3;Asturias, Principado de;Camping;2023-07-01;26656
2573;3;Asturias, Principado de;Camping;2023-06-01;23798
2574;3;Asturias, Principado de;Camping;2023-05-01;13034
2579;3;Asturias, Principado de;Camping;2022-12-01;2292
2580;3;Asturias, Principado de;Camping;2022-11-01;2694
2581;3;Asturias, Principado de;Camping;2022-10-01;5457
2582;3;Asturias, Principado de;Camping;2022-09-01;20847
2583;3;Asturias, Principado de;Camping;2022-08-01;26212
2584;3;Asturias, Principado de;Camping;2022-07-01;26212
2585;3;Asturias, Principado de;Camping;2022-06-01;22775
2586;3;Asturias, Principado de;Camping;2022-05-01;12013
2587;3;Asturias, Principado de;Camping;2022-04-01;12517
2589;3;Asturias, Principado de;Camping;2022-02-01;2182
2592;3;Asturias, Principado de;Camping;2021-11-01;3102
2593;3;Asturias, Principado de;Camping;2021-10-01;5493
2594;3;Asturias, Principado de;Camping;2021-09-01;21087
2595;3;Asturias, Principado de;Camping;2021-08-01;26300
2596;3;Asturias, Principado de;Camping;2021-07-01;26330
2597;3;Asturias, Principado de;Camping;2021-06-01;22318
2598;3;Asturias, Principado de;Camping;2021-05-01;8094
2599;3;Asturias, Principado de;Camping;2021-04-01;3330
2600;3;Asturias, Principado de;Camping;2021-03-01;2779
2601;3;Asturias, Principado de;Camping;2021-02-01;2779
2605;3;Asturias, Principado de;Camping;2020-10-01;5714
2606;3;Asturias, Principado de;Camping;2020-09-01;20271
2607;3;Asturias, Principado de;Camping;2020-08-01;27120
2608;3;Asturias, Principado de;Camping;2020-07-01;26795
2609;3;Asturias, Principado de;Camping;2020-06-01;15005
2611;3;Asturias, Principado de;Camping;2020-04-01;0
2612;3;Asturias, Principado de;Camping;2020-03-01;2452
2613;3;Asturias, Principado de;Camping;2020-02-01;3832
2614;3;Asturias, Principado de;Camping;2020-01-01;3637
2615;3;Asturias, Principado de;Camping;2019-12-01;3589
2616;3;Asturias, Principado de;Camping;2019-11-01;5260
2617;3;Asturias, Principado de;Camping;2019-10-01;6201
2618;3;Asturias, Principado de;Camping;2019-09-01;22144
2619;3;Asturias, Principado de;Camping;2019-08-01;27108
2620;3;Asturias, Principado de;Camping;2019-07-01;27108
2621;3;Asturias, Principado de;Camping;2019-06-01;24333
2622;3;Asturias, Principado de;Camping;2019-05-01;14441
2623;3;Asturias, Principado de;Camping;2019-04-01;15116
2624;3;Asturias, Principado de;Camping;2019-03-01;6477
2625;3;Asturias, Principado de;Camping;2019-02-01;3506
2626;3;Asturias, Principado de;Camping;2019-01-01;2553
2627;3;Asturias, Principado de;Camping;2018-12-01;2814
2628;3;Asturias, Principado de;Camping;2018-11-01;4117
2629;3;Asturias, Principado de;Camping;2018-10-01;6730
2630;3;Asturias, Principado de;Camping;2018-09-01;22328
2631;3;Asturias, Principado de;Camping;2018-08-01;27024
2632;3;Asturias, Principado de;Camping;2018-07-01;27024
2633;3;Asturias, Principado de;Camping;2018-06-01;23653
2634;3;Asturias, Principado de;Camping;2018-05-01;14521
2635;3;Asturias, Principado de;Camping;2018-04-01;15132
2636;3;Asturias, Principado de;Camping;2018-03-01;6877
2637;3;Asturias, Principado de;Camping;2018-02-01;4307
2638;3;Asturias, Principado de;Camping;2018-01-01;3087
2639;3;Asturias, Principado de;Camping;2017-12-01;3641
2640;3;Asturias, Principado de;Camping;2017-11-01;5020
2641;3;Asturias, Principado de;Camping;2017-10-01;6836
2642;3;Asturias, Principado de;Camping;2017-09-01;22272
2643;3;Asturias, Principado de;Camping;2017-08-01;27574
2644;3;Asturias, Principado de;Camping;2017-07-01;27506
2645;3;Asturias, Principado de;Camping;2017-06-01;24404
2646;3;Asturias, Principado de;Camping;2017-05-01;13238
2647;3;Asturias, Principado de;Camping;2017-04-01;15141
2648;3;Asturias, Principado de;Camping;2017-03-01;6186
2649;3;Asturias, Principado de;Camping;2017-02-01;4006
2650;3;Asturias, Principado de;Camping;2017-01-01;3087
2651;3;Asturias, Principado de;Camping;2016-12-01;3958
2652;3;Asturias, Principado de;Camping;2016-11-01;4339
2653;3;Asturias, Principado de;Camping;2016-10-01;6416
2654;3;Asturias, Principado de;Camping;2016-09-01;21114
2655;3;Asturias, Principado de;Camping;2016-08-01;27872
2656;3;Asturias, Principado de;Camping;2016-07-01;27632
2657;3;Asturias, Principado de;Camping;2016-06-01;23047
2658;3;Asturias, Principado de;Camping;2016-05-01;13148
2659;3;Asturias, Principado de;Camping;2016-04-01;12834
2660;3;Asturias, Principado de;Camping;2016-03-01;10922
2661;3;Asturias, Principado de;Camping;2016-02-01;4241
2662;3;Asturias, Principado de;Camping;2016-01-01;3354
2668;4;Balears, Illes;Camping;2025-08-01;3073
2669;4;Balears, Illes;Camping;2025-07-01;3073
2671;4;Balears, Illes;Camping;2025-05-01;2794
2679;4;Balears, Illes;Camping;2024-09-01;3073
2680;4;Balears, Illes;Camping;2024-08-01;3093
2681;4;Balears, Illes;Camping;2024-07-01;3073
2682;4;Balears, Illes;Camping;2024-06-01;3073
2683;4;Balears, Illes;Camping;2024-05-01;2891
2690;4;Balears, Illes;Camping;2023-10-01;1195
2691;4;Balears, Illes;Camping;2023-09-01;3073
2692;4;Balears, Illes;Camping;2023-08-01;3073
2693;4;Balears, Illes;Camping;2023-07-01;3073
2694;4;Balears, Illes;Camping;2023-06-01;3073
2695;4;Balears, Illes;Camping;2023-05-01;2754
2702;4;Balears, Illes;Camping;2022-10-01;1195
2703;4;Balears, Illes;Camping;2022-09-01;3180
2704;4;Balears, Illes;Camping;2022-08-01;3197
2705;4;Balears, Illes;Camping;2022-07-01;3197
2706;4;Balears, Illes;Camping;2022-06-01;3197
2707;4;Balears, Illes;Camping;2022-05-01;2746
2714;4;Balears, Illes;Camping;2021-10-01;1195
2715;4;Balears, Illes;Camping;2021-09-01;2732
2716;4;Balears, Illes;Camping;2021-08-01;3197
2717;4;Balears, Illes;Camping;2021-07-01;3197
2718;4;Balears, Illes;Camping;2021-06-01;2724
2719;4;Balears, Illes;Camping;2021-05-01;2422
2727;4;Balears, Illes;Camping;2020-09-01;2301
2728;4;Balears, Illes;Camping;2020-08-01;2797
2729;4;Balears, Illes;Camping;2020-07-01;2797
2732;4;Balears, Illes;Camping;2020-04-01;0
2738;4;Balears, Illes;Camping;2019-10-01;1094
2739;4;Balears, Illes;Camping;2019-09-01;3197
2740;4;Balears, Illes;Camping;2019-08-01;3197
2741;4;Balears, Illes;Camping;2019-07-01;3197
2742;4;Balears, Illes;Camping;2019-06-01;3197
2743;4;Balears, Illes;Camping;2019-05-01;2812
2750;4;Balears, Illes;Camping;2018-10-01;1094
2751;4;Balears, Illes;Camping;2018-09-01;3177
2752;4;Balears, Illes;Camping;2018-08-01;3177
2753;4;Balears, Illes;Camping;2018-07-01;3177
2754;4;Balears, Illes;Camping;2018-06-01;3177
2755;4;Balears, Illes;Camping;2018-05-01;2783
2760;4;Balears, Illes;Camping;2017-12-01;0
2761;4;Balears, Illes;Camping;2017-11-01;0
2762;4;Balears, Illes;Camping;2017-10-01;1137
2763;4;Balears, Illes;Camping;2017-09-01;3177
2764;4;Balears, Illes;Camping;2017-08-01;3177
2765;4;Balears, Illes;Camping;2017-07-01;3177
2766;4;Balears, Illes;Camping;2017-06-01;3177
2767;4;Balears, Illes;Camping;2017-05-01;2783
2770;4;Balears, Illes;Camping;2017-02-01;0
2771;4;Balears, Illes;Camping;2017-01-01;0
2774;4;Balears, Illes;Camping;2016-10-01;1072
2775;4;Balears, Illes;Camping;2016-09-01;3021
2776;4;Balears, Illes;Camping;2016-08-01;3177
2777;4;Balears, Illes;Camping;2016-07-01;3177
2778;4;Balears, Illes;Camping;2016-06-01;3177
2779;4;Balears, Illes;Camping;2016-05-01;2427
2784;5;Canarias;Camping;2026-01-01;3530
2789;5;Canarias;Camping;2025-08-01;5453
2790;5;Canarias;Camping;2025-07-01;6718
2792;5;Canarias;Camping;2025-05-01;3218
2796;5;Canarias;Camping;2025-01-01;3224
2800;5;Canarias;Camping;2024-09-01;7036
2801;5;Canarias;Camping;2024-08-01;6376
2802;5;Canarias;Camping;2024-07-01;6620
2803;5;Canarias;Camping;2024-06-01;5818
2804;5;Canarias;Camping;2024-05-01;3435
2805;5;Canarias;Camping;2024-04-01;3407
2806;5;Canarias;Camping;2024-03-01;3475
2807;5;Canarias;Camping;2024-02-01;3442
2808;5;Canarias;Camping;2024-01-01;3644
2809;5;Canarias;Camping;2023-12-01;3765
2810;5;Canarias;Camping;2023-11-01;3624
2811;5;Canarias;Camping;2023-10-01;3705
2812;5;Canarias;Camping;2023-09-01;7011
2813;5;Canarias;Camping;2023-08-01;7436
2814;5;Canarias;Camping;2023-07-01;7436
2815;5;Canarias;Camping;2023-06-01;7301
2816;5;Canarias;Camping;2023-05-01;3725
2817;5;Canarias;Camping;2023-04-01;3780
2818;5;Canarias;Camping;2023-03-01;3715
2819;5;Canarias;Camping;2023-02-01;3758
2820;5;Canarias;Camping;2023-01-01;3644
2821;5;Canarias;Camping;2022-12-01;3755
2822;5;Canarias;Camping;2022-11-01;3624
2823;5;Canarias;Camping;2022-10-01;3694
2824;5;Canarias;Camping;2022-09-01;7091
2825;5;Canarias;Camping;2022-08-01;7436
2826;5;Canarias;Camping;2022-07-01;7436
2827;5;Canarias;Camping;2022-06-01;7270
2828;5;Canarias;Camping;2022-05-01;3725
2829;5;Canarias;Camping;2022-04-01;3780
2830;5;Canarias;Camping;2022-03-01;3520
2831;5;Canarias;Camping;2022-02-01;2654
2832;5;Canarias;Camping;2022-01-01;3112
2833;5;Canarias;Camping;2021-12-01;3625
2834;5;Canarias;Camping;2021-11-01;3524
2835;5;Canarias;Camping;2021-10-01;3625
2836;5;Canarias;Camping;2021-09-01;5957
2837;5;Canarias;Camping;2021-08-01;7024
2838;5;Canarias;Camping;2021-07-01;3836
2839;5;Canarias;Camping;2021-06-01;3347
2840;5;Canarias;Camping;2021-05-01;3615
2841;5;Canarias;Camping;2021-04-01;3628
2842;5;Canarias;Camping;2021-03-01;3000
2843;5;Canarias;Camping;2021-02-01;3647
2844;5;Canarias;Camping;2021-01-01;3554
2845;5;Canarias;Camping;2020-12-01;3201
2846;5;Canarias;Camping;2020-11-01;3424
2848;5;Canarias;Camping;2020-09-01;3680
2849;5;Canarias;Camping;2020-08-01;3836
2850;5;Canarias;Camping;2020-07-01;3836
2853;5;Canarias;Camping;2020-04-01;0
2855;5;Canarias;Camping;2020-02-01;3332
2856;5;Canarias;Camping;2020-01-01;3234
2857;5;Canarias;Camping;2019-12-01;3315
2858;5;Canarias;Camping;2019-11-01;3224
2859;5;Canarias;Camping;2019-10-01;3305
2860;5;Canarias;Camping;2019-09-01;3401
2861;5;Canarias;Camping;2019-08-01;7036
2862;5;Canarias;Camping;2019-07-01;7036
2863;5;Canarias;Camping;2019-06-01;7201
2864;5;Canarias;Camping;2019-05-01;3645
2865;5;Canarias;Camping;2019-04-01;3649
2866;5;Canarias;Camping;2019-03-01;3625
2867;5;Canarias;Camping;2019-02-01;3613
2868;5;Canarias;Camping;2019-01-01;3544
2869;5;Canarias;Camping;2018-12-01;3574
2870;5;Canarias;Camping;2018-11-01;3524
2871;5;Canarias;Camping;2018-10-01;3574
2872;5;Canarias;Camping;2018-09-01;7201
2873;5;Canarias;Camping;2018-08-01;7336
2874;5;Canarias;Camping;2018-07-01;7336
2875;5;Canarias;Camping;2018-06-01;7180
2876;5;Canarias;Camping;2018-05-01;3584
2881;5;Canarias;Camping;2017-12-01;3605
2882;5;Canarias;Camping;2017-11-01;3524
2883;5;Canarias;Camping;2017-10-01;3152
2884;5;Canarias;Camping;2017-09-01;6911
2885;5;Canarias;Camping;2017-08-01;6986
2886;5;Canarias;Camping;2017-07-01;7036
2887;5;Canarias;Camping;2017-06-01;6901
2888;5;Canarias;Camping;2017-05-01;3305
2891;5;Canarias;Camping;2017-02-01;3280
2892;5;Canarias;Camping;2017-01-01;3224
2893;5;Canarias;Camping;2016-12-01;3244
2894;5;Canarias;Camping;2016-11-01;3084
2895;5;Canarias;Camping;2016-10-01;3294
2896;5;Canarias;Camping;2016-09-01;6901
2897;5;Canarias;Camping;2016-08-01;7036
2898;5;Canarias;Camping;2016-07-01;7036
2899;5;Canarias;Camping;2016-06-01;6890
2900;5;Canarias;Camping;2016-05-01;3325
2903;5;Canarias;Camping;2016-02-01;3267
2904;5;Canarias;Camping;2016-01-01;3244
2905;6;Cantabria;Camping;2026-01-01;3676
2906;6;Cantabria;Camping;2025-12-01;2069
2907;6;Cantabria;Camping;2025-11-01;4802
2908;6;Cantabria;Camping;2025-10-01;12575
2909;6;Cantabria;Camping;2025-09-01;33909
2910;6;Cantabria;Camping;2025-08-01;37259
2911;6;Cantabria;Camping;2025-07-01;36272
2912;6;Cantabria;Camping;2025-06-01;35351
2913;6;Cantabria;Camping;2025-05-01;26513
2914;6;Cantabria;Camping;2025-04-01;22840
2915;6;Cantabria;Camping;2025-03-01;5025
2916;6;Cantabria;Camping;2025-02-01;1494
2917;6;Cantabria;Camping;2025-01-01;1282
2918;6;Cantabria;Camping;2024-12-01;976
2919;6;Cantabria;Camping;2024-11-01;5384
2920;6;Cantabria;Camping;2024-10-01;11658
2921;6;Cantabria;Camping;2024-09-01;33810
2922;6;Cantabria;Camping;2024-08-01;35976
2923;6;Cantabria;Camping;2024-07-01;35976
2924;6;Cantabria;Camping;2024-06-01;34592
2925;6;Cantabria;Camping;2024-05-01;27909
2926;6;Cantabria;Camping;2024-04-01;25338
2927;6;Cantabria;Camping;2024-03-01;13280
2928;6;Cantabria;Camping;2024-02-01;3513
2929;6;Cantabria;Camping;2024-01-01;2301
2930;6;Cantabria;Camping;2023-12-01;800
2931;6;Cantabria;Camping;2023-11-01;3449
2932;6;Cantabria;Camping;2023-10-01;12549
2933;6;Cantabria;Camping;2023-09-01;33796
2934;6;Cantabria;Camping;2023-08-01;35672
2935;6;Cantabria;Camping;2023-07-01;35672
2936;6;Cantabria;Camping;2023-06-01;34436
2937;6;Cantabria;Camping;2023-05-01;25581
2938;6;Cantabria;Camping;2023-04-01;26400
2939;6;Cantabria;Camping;2023-03-01;3958
2940;6;Cantabria;Camping;2023-02-01;3513
2941;6;Cantabria;Camping;2023-01-01;2779
2942;6;Cantabria;Camping;2022-12-01;1573
2943;6;Cantabria;Camping;2022-11-01;4222
2944;6;Cantabria;Camping;2022-10-01;13143
2945;6;Cantabria;Camping;2022-09-01;33064
2946;6;Cantabria;Camping;2022-08-01;36315
2947;6;Cantabria;Camping;2022-07-01;36315
2948;6;Cantabria;Camping;2022-06-01;33994
2949;6;Cantabria;Camping;2022-05-01;26530
2950;6;Cantabria;Camping;2022-04-01;24421
2951;6;Cantabria;Camping;2022-03-01;4176
2952;6;Cantabria;Camping;2022-02-01;3848
2953;6;Cantabria;Camping;2022-01-01;3546
2955;6;Cantabria;Camping;2021-11-01;4049
2956;6;Cantabria;Camping;2021-10-01;10286
2957;6;Cantabria;Camping;2021-09-01;32064
2958;6;Cantabria;Camping;2021-08-01;35594
2959;6;Cantabria;Camping;2021-07-01;35594
2960;6;Cantabria;Camping;2021-06-01;32615
2961;6;Cantabria;Camping;2021-05-01;15229
2962;6;Cantabria;Camping;2021-04-01;8580
2967;6;Cantabria;Camping;2020-11-01;1648
2968;6;Cantabria;Camping;2020-10-01;8690
2969;6;Cantabria;Camping;2020-09-01;31038
2970;6;Cantabria;Camping;2020-08-01;35363
2971;6;Cantabria;Camping;2020-07-01;35394
2972;6;Cantabria;Camping;2020-06-01;11888
2974;6;Cantabria;Camping;2020-04-01;0
2975;6;Cantabria;Camping;2020-03-01;1748
2976;6;Cantabria;Camping;2020-02-01;2438
2978;6;Cantabria;Camping;2019-12-01;1161
2979;6;Cantabria;Camping;2019-11-01;2851
2980;6;Cantabria;Camping;2019-10-01;12483
2981;6;Cantabria;Camping;2019-09-01;32036
2982;6;Cantabria;Camping;2019-08-01;35565
2983;6;Cantabria;Camping;2019-07-01;35565
2984;6;Cantabria;Camping;2019-06-01;33680
2985;6;Cantabria;Camping;2019-05-01;25506
2986;6;Cantabria;Camping;2019-04-01;22577
2987;6;Cantabria;Camping;2019-03-01;8413
2990;6;Cantabria;Camping;2018-12-01;2603
2991;6;Cantabria;Camping;2018-11-01;4315
2992;6;Cantabria;Camping;2018-10-01;12233
2993;6;Cantabria;Camping;2018-09-01;31949
2994;6;Cantabria;Camping;2018-08-01;34987
2995;6;Cantabria;Camping;2018-07-01;35016
2996;6;Cantabria;Camping;2018-06-01;33029
2997;6;Cantabria;Camping;2018-05-01;25467
2998;6;Cantabria;Camping;2018-04-01;24796
2999;6;Cantabria;Camping;2018-03-01;8728
3000;6;Cantabria;Camping;2018-02-01;3438
3001;6;Cantabria;Camping;2018-01-01;2603
3002;6;Cantabria;Camping;2017-12-01;2452
3003;6;Cantabria;Camping;2017-11-01;4018
3004;6;Cantabria;Camping;2017-10-01;12349
3005;6;Cantabria;Camping;2017-09-01;33327
3006;6;Cantabria;Camping;2017-08-01;35505
3007;6;Cantabria;Camping;2017-07-01;35470
3008;6;Cantabria;Camping;2017-06-01;34351
3009;6;Cantabria;Camping;2017-05-01;26253
3010;6;Cantabria;Camping;2017-04-01;24076
3011;6;Cantabria;Camping;2017-03-01;6900
3012;6;Cantabria;Camping;2017-02-01;3903
3013;6;Cantabria;Camping;2017-01-01;2508
3014;6;Cantabria;Camping;2016-12-01;1648
3015;6;Cantabria;Camping;2016-11-01;5149
3016;6;Cantabria;Camping;2016-10-01;12218
3017;6;Cantabria;Camping;2016-09-01;32280
3018;6;Cantabria;Camping;2016-08-01;35489
3019;6;Cantabria;Camping;2016-07-01;35505
3020;6;Cantabria;Camping;2016-06-01;33570
3021;6;Cantabria;Camping;2016-05-01;26155
3022;6;Cantabria;Camping;2016-04-01;25315
3023;6;Cantabria;Camping;2016-03-01;18573
3024;6;Cantabria;Camping;2016-02-01;3438
3025;6;Cantabria;Camping;2016-01-01;2761
3026;7;Castilla y León;Camping;2026-01-01;7626
3027;7;Castilla y León;Camping;2025-12-01;9109
3028;7;Castilla y León;Camping;2025-11-01;10408
3029;7;Castilla y León;Camping;2025-10-01;17709
3030;7;Castilla y León;Camping;2025-09-01;30519
3031;7;Castilla y León;Camping;2025-08-01;38701
3032;7;Castilla y León;Camping;2025-07-01;38127
3033;7;Castilla y León;Camping;2025-06-01;35406
3034;7;Castilla y León;Camping;2025-05-01;29420
3035;7;Castilla y León;Camping;2025-04-01;23048
3036;7;Castilla y León;Camping;2025-03-01;16330
3037;7;Castilla y León;Camping;2025-02-01;9300
3038;7;Castilla y León;Camping;2025-01-01;7712
3039;7;Castilla y León;Camping;2024-12-01;8454
3040;7;Castilla y León;Camping;2024-11-01;11414
3041;7;Castilla y León;Camping;2024-10-01;18074
3042;7;Castilla y León;Camping;2024-09-01;31461
3043;7;Castilla y León;Camping;2024-08-01;38340
3044;7;Castilla y León;Camping;2024-07-01;38694
3045;7;Castilla y León;Camping;2024-06-01;34238
3046;7;Castilla y León;Camping;2024-05-01;28913
3047;7;Castilla y León;Camping;2024-04-01;25046
3048;7;Castilla y León;Camping;2024-03-01;19754
3049;7;Castilla y León;Camping;2024-02-01;9481
3050;7;Castilla y León;Camping;2024-01-01;7034
3051;7;Castilla y León;Camping;2023-12-01;8331
3052;7;Castilla y León;Camping;2023-11-01;9678
3053;7;Castilla y León;Camping;2023-10-01;17325
3054;7;Castilla y León;Camping;2023-09-01;29781
3055;7;Castilla y León;Camping;2023-08-01;36969
3056;7;Castilla y León;Camping;2023-07-01;36481
3057;7;Castilla y León;Camping;2023-06-01;30931
3058;7;Castilla y León;Camping;2023-05-01;24429
3059;7;Castilla y León;Camping;2023-04-01;22438
3060;7;Castilla y León;Camping;2023-03-01;12477
3061;7;Castilla y León;Camping;2023-02-01;8073
3062;7;Castilla y León;Camping;2023-01-01;6546
3063;7;Castilla y León;Camping;2022-12-01;8234
3064;7;Castilla y León;Camping;2022-11-01;10086
3065;7;Castilla y León;Camping;2022-10-01;15441
3066;7;Castilla y León;Camping;2022-09-01;31042
3067;7;Castilla y León;Camping;2022-08-01;38732
3068;7;Castilla y León;Camping;2022-07-01;37657
3069;7;Castilla y León;Camping;2022-06-01;31499
3070;7;Castilla y León;Camping;2022-05-01;24079
3071;7;Castilla y León;Camping;2022-04-01;21325
3072;7;Castilla y León;Camping;2022-03-01;11394
3073;7;Castilla y León;Camping;2022-02-01;7766
3074;7;Castilla y León;Camping;2022-01-01;6312
3075;7;Castilla y León;Camping;2021-12-01;6328
3076;7;Castilla y León;Camping;2021-11-01;8672
3077;7;Castilla y León;Camping;2021-10-01;13948
3078;7;Castilla y León;Camping;2021-09-01;29029
3079;7;Castilla y León;Camping;2021-08-01;37963
3080;7;Castilla y León;Camping;2021-07-01;37475
3081;7;Castilla y León;Camping;2021-06-01;28446
3082;7;Castilla y León;Camping;2021-05-01;16487
3083;7;Castilla y León;Camping;2021-04-01;10818
3084;7;Castilla y León;Camping;2021-03-01;4616
3085;7;Castilla y León;Camping;2021-02-01;3602
3086;7;Castilla y León;Camping;2021-01-01;3449
3087;7;Castilla y León;Camping;2020-12-01;5080
3089;7;Castilla y León;Camping;2020-10-01;12037
3090;7;Castilla y León;Camping;2020-09-01;25222
3091;7;Castilla y León;Camping;2020-08-01;33311
3092;7;Castilla y León;Camping;2020-07-01;30872
3093;7;Castilla y León;Camping;2020-06-01;6743
3095;7;Castilla y León;Camping;2020-04-01;0
3096;7;Castilla y León;Camping;2020-03-01;4752
3097;7;Castilla y León;Camping;2020-02-01;8866
3098;7;Castilla y León;Camping;2020-01-01;7442
3099;7;Castilla y León;Camping;2019-12-01;7875
3100;7;Castilla y León;Camping;2019-11-01;9411
3101;7;Castilla y León;Camping;2019-10-01;14174
3102;7;Castilla y León;Camping;2019-09-01;30194
3103;7;Castilla y León;Camping;2019-08-01;39316
3104;7;Castilla y León;Camping;2019-07-01;39020
3105;7;Castilla y León;Camping;2019-06-01;33090
3106;7;Castilla y León;Camping;2019-05-01;25188
3107;7;Castilla y León;Camping;2019-04-01;22823
3108;7;Castilla y León;Camping;2019-03-01;10835
3109;7;Castilla y León;Camping;2019-02-01;8274
3110;7;Castilla y León;Camping;2019-01-01;7519
3111;7;Castilla y León;Camping;2018-12-01;7747
3112;7;Castilla y León;Camping;2018-11-01;9825
3113;7;Castilla y León;Camping;2018-10-01;14718
3114;7;Castilla y León;Camping;2018-09-01;30965
3115;7;Castilla y León;Camping;2018-08-01;40385
3116;7;Castilla y León;Camping;2018-07-01;40542
3117;7;Castilla y León;Camping;2018-06-01;35217
3118;7;Castilla y León;Camping;2018-05-01;25520
3119;7;Castilla y León;Camping;2018-04-01;24240
3120;7;Castilla y León;Camping;2018-03-01;14115
3121;7;Castilla y León;Camping;2018-02-01;8373
3122;7;Castilla y León;Camping;2018-01-01;7513
3123;7;Castilla y León;Camping;2017-12-01;8158
3124;7;Castilla y León;Camping;2017-11-01;9771
3125;7;Castilla y León;Camping;2017-10-01;15620
3126;7;Castilla y León;Camping;2017-09-01;30942
3127;7;Castilla y León;Camping;2017-08-01;41547
3128;7;Castilla y León;Camping;2017-07-01;41256
3129;7;Castilla y León;Camping;2017-06-01;36850
3130;7;Castilla y León;Camping;2017-05-01;27741
3131;7;Castilla y León;Camping;2017-04-01;25049
3132;7;Castilla y León;Camping;2017-03-01;11791
3133;7;Castilla y León;Camping;2017-02-01;8766
3134;7;Castilla y León;Camping;2017-01-01;8148
3135;7;Castilla y León;Camping;2016-12-01;7885
3136;7;Castilla y León;Camping;2016-11-01;9588
3137;7;Castilla y León;Camping;2016-10-01;15140
3138;7;Castilla y León;Camping;2016-09-01;29854
3139;7;Castilla y León;Camping;2016-08-01;41209
3140;7;Castilla y León;Camping;2016-07-01;41493
3141;7;Castilla y León;Camping;2016-06-01;34948
3142;7;Castilla y León;Camping;2016-05-01;26242
3143;7;Castilla y León;Camping;2016-04-01;23759
3144;7;Castilla y León;Camping;2016-03-01;18402
3145;7;Castilla y León;Camping;2016-02-01;8460
3146;7;Castilla y León;Camping;2016-01-01;7447
3147;8;Castilla - La Mancha;Camping;2026-01-01;2571
3149;8;Castilla - La Mancha;Camping;2025-11-01;4302
3150;8;Castilla - La Mancha;Camping;2025-10-01;6714
3151;8;Castilla - La Mancha;Camping;2025-09-01;9054
3152;8;Castilla - La Mancha;Camping;2025-08-01;10419
3153;8;Castilla - La Mancha;Camping;2025-07-01;10065
3154;8;Castilla - La Mancha;Camping;2025-06-01;9104
3155;8;Castilla - La Mancha;Camping;2025-05-01;8741
3156;8;Castilla - La Mancha;Camping;2025-04-01;8315
3157;8;Castilla - La Mancha;Camping;2025-03-01;7562
3158;8;Castilla - La Mancha;Camping;2025-02-01;3320
3159;8;Castilla - La Mancha;Camping;2025-01-01;2739
3161;8;Castilla - La Mancha;Camping;2024-11-01;4816
3162;8;Castilla - La Mancha;Camping;2024-10-01;8605
3163;8;Castilla - La Mancha;Camping;2024-09-01;9516
3164;8;Castilla - La Mancha;Camping;2024-08-01;10752
3165;8;Castilla - La Mancha;Camping;2024-07-01;11112
3166;8;Castilla - La Mancha;Camping;2024-06-01;9834
3167;8;Castilla - La Mancha;Camping;2024-05-01;9813
3168;8;Castilla - La Mancha;Camping;2024-04-01;9861
3169;8;Castilla - La Mancha;Camping;2024-03-01;8824
3170;8;Castilla - La Mancha;Camping;2024-02-01;4199
3173;8;Castilla - La Mancha;Camping;2023-11-01;5627
3174;8;Castilla - La Mancha;Camping;2023-10-01;9027
3175;8;Castilla - La Mancha;Camping;2023-09-01;10508
3176;8;Castilla - La Mancha;Camping;2023-08-01;11764
3177;8;Castilla - La Mancha;Camping;2023-07-01;11764
3178;8;Castilla - La Mancha;Camping;2023-06-01;10933
3179;8;Castilla - La Mancha;Camping;2023-05-01;10763
3180;8;Castilla - La Mancha;Camping;2023-04-01;11217
3181;8;Castilla - La Mancha;Camping;2023-03-01;7694
3182;8;Castilla - La Mancha;Camping;2023-02-01;4918
3183;8;Castilla - La Mancha;Camping;2023-01-01;3816
3185;8;Castilla - La Mancha;Camping;2022-11-01;6234
3186;8;Castilla - La Mancha;Camping;2022-10-01;9784
3187;8;Castilla - La Mancha;Camping;2022-09-01;10605
3188;8;Castilla - La Mancha;Camping;2022-08-01;11631
3189;8;Castilla - La Mancha;Camping;2022-07-01;11631
3190;8;Castilla - La Mancha;Camping;2022-06-01;10829
3191;8;Castilla - La Mancha;Camping;2022-05-01;10572
3192;8;Castilla - La Mancha;Camping;2022-04-01;10089
3193;8;Castilla - La Mancha;Camping;2022-03-01;7687
3194;8;Castilla - La Mancha;Camping;2022-02-01;4281
3196;8;Castilla - La Mancha;Camping;2021-12-01;3520
3197;8;Castilla - La Mancha;Camping;2021-11-01;5393
3198;8;Castilla - La Mancha;Camping;2021-10-01;9196
3199;8;Castilla - La Mancha;Camping;2021-09-01;10276
3200;8;Castilla - La Mancha;Camping;2021-08-01;11276
3201;8;Castilla - La Mancha;Camping;2021-07-01;11084
3202;8;Castilla - La Mancha;Camping;2021-06-01;10029
3203;8;Castilla - La Mancha;Camping;2021-05-01;9478
3204;8;Castilla - La Mancha;Camping;2021-04-01;9083
3205;8;Castilla - La Mancha;Camping;2021-03-01;5757
3206;8;Castilla - La Mancha;Camping;2021-02-01;3375
3207;8;Castilla - La Mancha;Camping;2021-01-01;2240
3208;8;Castilla - La Mancha;Camping;2020-12-01;3193
3209;8;Castilla - La Mancha;Camping;2020-11-01;3460
3210;8;Castilla - La Mancha;Camping;2020-10-01;7714
3211;8;Castilla - La Mancha;Camping;2020-09-01;9089
3212;8;Castilla - La Mancha;Camping;2020-08-01;10803
3213;8;Castilla - La Mancha;Camping;2020-07-01;10745
